read_code,icd10_code,icd10_code_def
C3004,E720,1
C3005,E728,1
C3006,E720,1
C3007,E720,1
C3008,E720,1
C3009,E720,1
C300A,E720,1
C300B,E729,1
C300C,E723,1
C300D,E720,1
C300E,E729,1
C300y,E720,1
C300z,E720,1
C301.,E700,1
C302.,E709,1
C3020,E702,1
C3021,E708,1
C3022,E708,1
C3023,E702,1
C3024,E702,1
C3025,E720,1
C3026,E702,1
C3027,E703,1
C3028,E703,1
C3029,E703,1
C302A,E703,1
C302y,E708,1
C302z,E709,1
C303.,E712,1
C3030,E711,1
C3031,E711,1
C3032,E711,1
C3033,E710,1
C3034,E711,1
C303y,E711,1
C303z,E712,1
C304.,E721,1
C3040,E721,1
C3041,E721,1
C3042,E721,1
C3043,E721,1
C3044,E721,1
C3045,E721,1
C304y,E721,1
C304z,E721,1
C305.,E708,1
C3050,E708,1
C3051,E708,1
C3052,E708,1
C305y,E708,1
C305z,E708,1
C306.,E722,1
C3060,E724,1
C3061,E722,1
C3062,E722,1
C3063,E722,1
C3064,E722,1
C306y,E722,1
C306z,E722,1
C307.,E728,1
C3070,E725,1
C3071,E728,1
C3072,E728,1
C3073,E728,1
C3074,E723,1
C3075,E723,1
C3076,E728,1
C3077,E725,1
C307y,E728,1
C307z,E728,1
C308.,E713,1
C3080,E713,1
C3081,E713,1
C3082,E713,1
C309.,E723,1
C30A.,E835D N298A,7
C30y.,E72,1
C30y0,E728,1
C30y1,E728,1
C30y2,E728,1
C30y3,E725,1
C30y4,E725,1
C30y5,E725,1
C30y6,E728,1
C30y7,E725,1
C30y8,E723,1
C30yy,E728,1
C30yz,E729,1
C30z.,E729,1
C31..,E749,1
C310.,E740,1
C3100,E740,1
C3101,E740,1
C3102,E740,1
C3103,E740,1
C3104,E740,1
C310y,E740,1
C310z,E740,1
C311.,E742,1
C3110,E742,1
C3111,E742,1
C311y,E742,1
C311z,E742,1
C312.,E741,1
C313.,E743,1
C3130,E743,1
C3131,E739,1
C3132,E743,1
C3133,E730,1
C3134,E731,1
C3135,E743,1
C3136,E743,1
C3137,E739,1
C3138,E743,1
C3139,E749,1
C313A,K904,1
C313z,E743,1
C314.,E748,1
C315.,E744,1
C3150,E744,1
C3151,E744,1
C3152,H498,1
C316.,E741,1
C317.,R739,1
C31y.,E748,1
C31y0,E748,1
C31y1,E771,1
C31y2,E748,1
C31y3,E771,1
C31y4,E748,1
C31y5,E748,1
C31y6,E748,1
C31y7,E771,1
C31y8,E748,1
C31yX,E779,1
C31yz,E748,1
C31z.,E749,1
C32..,E789,1
C320.,E780,1
C3200,E780,1
C3201,E780,1
C3202,E780,1
C3203,E780,1
C3204,E780,1
C3205,E788,1
C3206,E780,1
C320y,E780,1
C320z,E780,1
C321.,E781,1
C3210,E781,1
C322.,E782,1
C3220,E784,1
C323.,E783,1
C324.,E785,1
C325.,E786,1
C3250,E786,1
C3251,E786,1
C3252,E786,1
C3253,E786,1
C325z,E786,1
C326.,E881,1
C3260,E881,1
C326z,E881,1
C327.,E752-E756,2
C3270,E756,1
C3271,E752,1
C3272,E752,1
C3273,E755,1
C3274,E752,1
C327z,E756,1
C328.,E788,1
C329.,E780,1
C32y.,E788,1
C32y0,E888,1
C32y1,E888,1
C32y2,E788D M143A,7
C32y3,E882,1
C32y4,E888,1
C32y5,E888,1
C32y6,E882,1
C32yz,E788,1
C32z.,E789,1
C33..,E880,1
C330.,D890,1
C3300,D890,1
C3301,D890,1
C330z,D890,1
C331.,D472,1
C3310,D472,1
C332.,D890,1
C3320,D891,1
C3321,D891,1
C3322,D892,1
C332z,D892,1
C333.,C880,1
C3330,C880,1
C3331,C883,1
C3332,C882,1
C3333,C882,1
C333z,C880,1
C33y.,E880,1
C33y0,E778,1
C33yy,E880,1
C33yz,E880,1
C33z.,E880,1
C34..,M10,1
C340.,M100,1
C341.,M100D,8
C3410,M100D N168A,7
C3411,M100D N228A,7
C341z,M100D N168A,7
C342.,M100,1
C343.,M101,1
C344.,M102,1
C345.,M103,1
C346.,M109,1
C34y.,M104,1
C34y0,M109D H628A,7
C34y1,M100D I438A,7
C34y2,M109,1
C34y3,M109D H221A,7
C34y4,M100D G636A,7
C34y5,M109,1
C34y6,M100,1
C34yz,M104,1
C34z.,M109,1
C35..,E839,1
C350.,E831,1
C3500,E831,1
C3501,E831,1
C3502,E831,1
C3503,E831D J998A,7
C3504,E831,1
C350y,E831,1
C350z,E831,1
C351.,E830,1
C3510,E830,1
C3511,E830,1
C351z,E830,1
C352.,E830,1
C3520,E834,1
C3521,E834,1
C3522,E834,1
C352z,E834,1
C353.,E833,1
C3530,E833,1
C3531,E550,1
C3532,E833D M908A,7
C3533,E833,1
C3534,E833,1
C3535,E833,1
C3536,E833,1
C3537,E833,1
C3538,E833,1
C3539,E833,1
C353z,E833,1
C354.,E835,1
C3540,E835,1
C3541,E835,1
C3542,E835,1
C3543,E201,1
C3544,E835,1
C3545,E835,1
C3546,E835,1
C3547,E835D N298A,7
C3548,E835,1
C3549,E58X,1
C354A,E835,1
C354B,E835,1
C354C,E835D N298A,7
C354D,E835,1
C354y,E835,1
C354z,E835,1
C355.,E832,1
C3550,E832,1
C356.,E833,1
C35y.,E838,1
C35z.,E839,1
C360.,E870,1
C361.,E871,1
C362.,E872,1
C3620,E872,1
C3621,E872,1
C3622,E872,1
C3623,E872,1
C3624,E872,1
C3625,E872,1
C3626,E872,1
C3627,E872,1
C3628,E872,1
C3629,E872,1
C362A,E872,1
C362y,E872,1
C362z,E872,1
C363.,E873,1
C3630,E873,1
C3631,E873,1
C3632,E873,1
C3633,E873,1
C3634,E873,1
C3635,E873,1
C3636,E873,1
C3637,E873,1
C363y,E873,1
C363z,E873,1
C364.,E874,1
C365.,E86X,1
C3650,E86X,1
C3651,E86X,1
C3652,E86X,1
C3653,E86X,1
C365z,E86X,1
C366.,E877,1
C3660,E877,1
C3661,R609,1
C3662,R609,1
C366z,E877,1
C367.,E875,1
C368.,E876,1
C3680,E876+E834,15
C369.,E878,1
C36A.,E874,1
C36B.,E872,1
C36z.,E878,1
C36z0,E878,1
C36z1,E878,1
C36z2,E878,1
C36zz,E878,1
C37..,E88,1
C370.,E840-E849,2
C3700,E849,1
C3701,E841D P75XA,7
C3702,E840,1
C3703,E841,1
C3704,E848D M145A,7
C3705,E841,1
C3706,E841,1
C3707,E848D K778A,7
C3708,E848D K778A,7
C3709,E849,1
C370y,E848,1
C370z,E849,1
C371.,E80,1
C3710,E800,1
C3711,E800,1
C3712,E802,1
C3713,E802,1
C3714,E801,1
C3715,E802,1
C3716,E802,1
C371z,E802,1
C372.,E798,1
C3720,E791,1
C3721,E798,1
C3722,E790,1
C3723,E791,1
C3724,E790+N289,15
C3725,E790+N178,15
C372z,E799,1
C373.,E859,1
C3730,E859,1
C3731,E850,1
C3732,E851,1
C3733,E854D I431A,7
C3734,E850,1
C3735,E853,1
C3736,E854,1
C3737,E859,1
C3738,E850,1
C3739,E854,1
C373A,E850,1
C373B,E850,1
C373C,E859,1
C373D,E858,1
C373E,E851D G633A,7
C373F,E851D G633A,7
C373G,E854D I431A,7
C373H,E853,1
C373J,E853,1
C373K,E851D G633A,7
C373L,E850,1
C373M,E854,1
C373X,E852,1
C373y,E858,1
C373z,E859,1
C374.,E806,1
C3740,E805,1
C3741,E806,1
C3742,E804,1
C3743,E806,1
C374y,E806,1
C374z,E806,1
C375.,E763,1
C3750,E771,1
C3751,E760,1
C3752,E761,1
C3753,E762,1
C3754,E762,1
C3755,E762,1
C3756,E762,1
C3757,E762,1
C3758,E752,1
C375X,E769,1
C375y,E762,1
C375z,E763,1
C376.,E888,1
C3760,D841,1
C3761,E880,1
C3762,E880,1
C376y,E880,1
C376z,E880,1
C377.,E77,1
C3770,E770,1
C3771,E770,1
C378.,E882,1
C37X.,E807,1
C37y.,E888,1
C37y0,C965,1
C37y1,C966,1
C37y2,E880,1
C37y3,E880,1
C37y4,E803,1
C37y5,C966,1
C37y6,C966,1
C37y7,D763,1
C37y8,D761,1
C37y9,D762,1
C37yA,E888,1
C37yB,C966,1
C37yC,E888,1
C37yD,E883,1
C37yE,D763,1
C37yz,E888,1
C37z.,E889,1
C380.,E669,1
C3800,E660,1
C3801,E661,1
C3802,E662,1
C3803,E668,1
C3804,E669,1
C3805,E669,1
C3806,E669,1
C3807,E669,1
C3808,E669,1
C381.,E65X,1
C382.,E670,1
C383.,E671,1
C384.,E673,1
C385.,E672,1
C386.,E68X,1
C38y.,E678,1
C38y0,E662,1
C38z0,E669,1
C38z1,E669,1
C39..,D80-D89,2
C390.,D809,1
C3900,D801,1
C3901,D802,1
C3902,D804,1
C3903,D803,1
C3904,D808,1
C3905,D800,1
C3906,D805,1
C3907,D839,1
C3908,D807,1
C3909,D801,1
C390A,D809,1
C390B,D806,1
C390C,D803,1
C390y,D809,1
C390z,D809,1
C391.,D81-D83,2
C3910,D81-D83,2
C3911,D821,1
C3912,D820,1
C3913,D814,1
C391z,D848,1
C392.,D819,1
C3920,D800,1
C3921,D819,1
C3922,D821,1
C3923,D810,1
C3924,D811,1
C3925,D812,1
C3926,D813,1
C3927,D815,1
C3928,D816,1
C3929,D817,1
C392z,D819,1
C393.,D849,1
C394.,M359,1
C395.,D822,1
C396.,D823,1
C397.,D824,1
C398.,D83,1
C3980,D830,1
C3981,D831,1
C3982,D832,1
C399.,D841,1
C3990,D848,1
C39A.,D898,1
C39W.,D899,1
C39X.,D829,1
C39y.,D848,1
C39y0,D840,1
C39y1,D893,1
C39z.,D898,1
C3A..,E000-E009,2
Cy...,E00-E90X,2
Cy0..,E90XA,5
Cyu0.,D80-D89,2
Cyu00,D808,1
Cyu01,D818,1
Cyu02,D828,1
Cyu03,D829,1
Cyu04,D838,1
Cyu05,D848,1
Cyu06,D868,1
Cyu07,D898,1
Cyu08,D899,1
Cyu1.,E00-E07,2
Cyu10,E018,1
Cyu11,E038,1
Cyu12,E048,1
Cyu13,E058,1
Cyu14,E065,1
Cyu15,E078,1
Cyu16,E012,1
Cyu2.,E10-E14,2
Cyu20,E13,1
Cyu21,E126,1
Cyu22,E128,1
Cyu23,E142,1
Cyu3.,E15-E16,2
Cyu30,E161,1
Cyu31,E168,1
Cyu4.,E20-E35,2
Cyu40,E208,1
Cyu41,E212,1
Cyu42,E214,1
Cyu43,E228,1
Cyu44,E236,1
Cyu45,E248,1
Cyu46,E258,1
Cyu47,E268,1
Cyu48,E270,1
Cyu49,E273,1
Cyu4A,E278,1
Cyu4B,E288,1
Cyu4C,E298,1
Cyu4D,E308,1
Cyu4E,E318,1
Cyu4F,E328,1
Cyu4G,E341,1
Cyu4H,E348,1
Cyu4J,E350A,5
Cyu4K,E351A,5
Cyu4L,E358A,5
Cyu4M,E229,1
Cyu4N,E233,1
Cyu4P,E309,1
Cyu5.,E40-E46,2
Cyu50,E43X,1
Cyu6.,E50-E64,2
Cyu60,E507,1
Cyu61,E508,1
Cyu62,E518,1
Cyu63,E538,1
Cyu64,E568,1
Cyu65,E618,1
Cyu66,E638,1
Cyu67,E648,1
Cyu68,E519,1
Cyu69,E649,1
Cyu7.,E65-E68,2
Cyu70,E668,1
Cyu71,E678,1
Cyu8.,E70-E90,2
Cyu80,E701,1
Cyu81,E708,1
Cyu82,E711,1
Cyu83,E728,1
Cyu84,E738,1
Cyu85,E743,1
Cyu86,E748,1
Cyu87,E751,1
Cyu88,E752,1
Cyu89,E755,1
Cyu8A,E762,1
Cyu8B,E768,1
Cyu8C,E778,1
Cyu8D,E784,1
Cyu8E,E788,1
Cyu8F,E798,1
Cyu8H,E802,1
Cyu8J,E806,1
Cyu8K,E838,1
Cyu8L,E858,1
Cyu8M,E878,1
Cyu8N,E888,1
Cyu8P,E898,1
Cyu8Q,E90XA,5
Cyu8R,E769,1
Cyu8S,E779,1
Cyu8T,E807,1
Cyu8U,E852,1
Cyu8V,E899,1
Cz...,E00-E90X,2
D....,D50-D77X,2
D0...,D50-D53,2
D00..,D500-D509,2
D000.,D500,1
D001.,D508,1
D00y.,D508,1
D00y0,D501,1
D00y1,D508,1
D00yz,D508,1
D00z.,D509,1
D00z0,D508,1
D00z1,D508,1
D00z2,D508,1
D00zz,D509,1
D01..,D51-D53,2
D010.,D510,1
D011.,D518,1
D0110,D513,1
D0111,D511,1
D0112,D512,1
D011X,D519,1
D011z,D518,1
D012.,D529,1
D0120,D528,1
D0121,D520,1
D0122,D521,1
D0123,D528,1
D0124,D528,1
D0125,D529,1
D012z,D529,1
D013.,D531,1
D0130,D531,1
D013z,D531,1
D014.,D530,1
D0140,D530,1
D0141,E798,1
D014z,D530,1
D01y.,D538,1
D01y0,D532,1
D01y1,D538,1
D01yy,D538,1
D01yz,D539,1
D01z.,D539,1
D01z0,D531,1
D0y..,D538,1
D0z..,D539,1
D1...,D55-D59,2
D10..,D55-D58,2
D100.,D580,1
D101.,D581,1
D102.,D551,1
D1020,D550,1
D1021,D550,1
D1022,D592,1
D102y,D551,1
D102z,D551,1
D103.,D558,1
D1030,D552,1
D1031,D552,1
D1032,D552,1
D1033,D553,1
D103z,D559,1
D104.,D560-D569,2
D1040,D561,1
D1041,D569,1
D1042,D572,1
D1043,D560,1
D1044,D563,1
D1045,D563,1
D1046,D561,1
D1047,D561,1
D1048,D561,1
D1049,D562,1
D104A,D569,1
D104z,D569,1
D105.,D573,1
D106.,D570-D571,2
D1060,D571,1
D1061,D571,1
D1062,D570,1
D1063,D572,1
D1064,D572,1
D1065,D572,1
D106z,D571,1
D107.,D582,1
D1070,D582,1
D1071,D564,1
D1072,D582,1
D1073,D582,1
D1074,D582,1
D1075,D582,1
D1076,D582,1
D1077,D560,1
D1078,D582,1
D1079,D582,1
D107A,D582,1
D107y,D582,1
D107z,D582,1
D10y.,D588,1
D10y0,D588,1
D10yz,D588,1
D10z.,D589,1
D11..,D599,1
D110.,D591,1
D1100,D591,1
D1101,D591,1
D1102,D591,1
D1103,D591,1
D1104,D590,1
D110z,D591,1
D111.,D594,1
D1110,D594,1
D1111,D594,1
D1112,D594,1
D1113,D593,1
D1114,D592,1
D1115,D594,1
D111y,D594,1
D111z,D594,1
D112.,D596,1
D1120,D596,1
D1121,D595,1
D1122,D596,1
D112y,D596,1
D112z,D596,1
D11z.,D599,1
D11z0,D599,1
D11z1,D599,1
D1y..,D598,1
D1z..,D599,1
D2...,D60-D64,2
D20..,D60-D61,2
D200.,D610,1
D2000,D610,1
D2001,D610,1
D2002,D610,1
D2003,D610,1
D2004,D610,1
D200y,D610,1
D200z,D610,1
D201.,D612,1
D2010,D612,1
D2011,D611,1
D2012,D612,1
D2013,D612,1
D2014,D612,1
D2015,D619,1
D2016,D619,1
D2017,D619,1
D2018,D609,1
D201z,D619,1
D202.,D600,1
D203.,D601,1
D2030,D601,1
D204.,D613,1
D20X.,D609,1
D20z.,D619,1
D21..,D619,1
D210.,D643,1
D2100,D640,1
D2101,D643,1
D2102,D643,1
D2103,D641,1
D2104,D642,1
D210z,D643,1
D211.,D62X,1
D212.,D630A,5
D2120,C56XD D630A,7
D213.,D464,1
D214.,D649,1
D215.,N19XD D638A,7
D2150,N189D D638A,7
D21y.,D648,1
D21y0,D644,1
D21y1,D648,1
D21y2,D648,1
D21y3,D644,1
D21yy,D648,1
D21yz,D648,1
D21z.,D649,1
D2y..,D648,1
D2z..,D649,1
D3...,D65X-D69,2
D30..,D65X-D68,2
D300.,D66X,1
D301.,D67X,1
D302.,D681,1
D303.,D682,1
D3030,D682,1
D3031,D682,1
D3032,D682,1
D3033,D682,1
D3034,D682,1
D3035,D682,1
D3036,D682,1
D3037,D685,1
D3038,D682,1
D3039,D682,1
D303y,D682,1
D303z,D682,1
D304.,D680,1
D305.,D683,1
D3050,D685,1
D3051,D683,1
D3052,D683,1
D3053,D683,1
D3054,D683,1
D3055,D683,1
D305z,D683,1
D306.,D65X,1
D307.,D684,1
D3070,D684,1
D3071,D684,1
D3072,D684,1
D307y,D684,1
D307z,D684,1
D308.,D66X,1
D309.,D682,1
D30A.,D686,1
D30A0,D685,1
D30A1,D685,1
D30A2,D685,1
D30B.,D682,1
D30C.,D688,1
D30z.,D689,1
D31..,D692,1
D310.,D690,1
D3100,D690,1
D3101,D690D N082A,7
D310z,D690,1
D311.,D691,1
D3110,D691,1
D311z,D691,1
D312.,D692,1
D3120,D692,1
D3121,D692,1
D312z,D692,1
D313.,D694,1
D3130,D693,1
D3131,D694,1
D3132,Q872,1
D3133,D693,1
D313y,D694,1
D313z,D694,1
D314.,D695,1
D3140,D695,1
D3141,D695,1
D3142,D695,1
D3143,D695+Y442,15
D314y,D695,1
D314z,D695,1
D315.,D696,1
D31X.,D699,1
D31y.,D698,1
D31y0,D698,1
D31yz,D698,1
D31z.,D698,1
D3y..,D65X-D69,2
D3y0.,D473,1
D3y1.,D758,1
D3z..,D65X-D69,2
D40..,D70X-D72,2
D400.,D70X,1
D4000,D70X,1
D4001,D70X,1
D4002,D70X,1
D4003,D70X,1
D4004,D70X,1
D4005,D70X,1
D4006,D70X,1
D4007,D70X,1
D4008,D70X,1
D4009,D70X,1
D400A,D70X,1
D400y,D70X,1
D400z,D70X,1
D401.,D71X,1
D4010,D71X,1
D4011,D761,1
D4012,D71X,1
D401z,D71X,1
D402.,D720,1
D403.,D721,1
D4030,D721,1
D4031,D721,1
D4032,D721,1
D4033,D721,1
D4034,D721,1
D4035,D475,1
D403z,D721,1
D40y.,D728,1
D40y0,D728,1
D40y1,D728,1
D40y2,D728,1
D40y3,D728,1
D40y4,D728,1
D40yy,D728,1
D40yz,D728,1
D40z.,D729,1
D41..,D75,1
D410.,D751,1
D4100,D751,1
D4101,D751,1
D4102,D751,1
D4103,D751,1
D4104,D751,1
D410z,D751,1
D411.,I881,1
D4110,I881,1
D412.,I880,1
D4120,I880,1
D4121,I880,1
D412z,I880,1
D413.,I889,1
D414.,D731,1
D415.,D738,1
D4150,D739,1
D4151,D732,1
D4152,D738,1
D4153,D733,1
D4154,D730,1
D4155,D734,1
D4156,D738,1
D4157,D735,1
D4158,D735,1
D4159,D738,1
D415A,D730,1
D415B,D730,1
D415z,D739,1
D416.,D750,1
D417.,D749,1
D4170,D740,1
D4171,D740,1
D4172,D748,1
D4173,D748,1
D4174,D748,1
D4175,D748,1
D417z,D749,1
D418.,I898,1
D41y.,D758,1
D41y0,D892,1
D41y1,D474,1
D41y2,E880,1
D41y3,D619,1
D41y4,D758,1
D41yy,D758,1
D41yz,D758,1
D41z.,D759,1
D4y..,D758,1
D4z..,D759,1
Dy...,D758,1
Dyu0.,D50-D53,2
Dyu00,D508,1
Dyu01,D513,1
Dyu02,D518,1
Dyu03,D528,1
Dyu04,D531,1
Dyu05,D538,1
Dyu06,D519,1
Dyu1.,D55-D59,2
Dyu10,D558,1
Dyu11,D568,1
Dyu12,D578,1
Dyu13,D582,1
Dyu14,D588,1
Dyu15,D591,1
Dyu16,D594,1
Dyu17,D598,1
Dyu2.,D60-D64,2
Dyu20,D608,1
Dyu21,D618,1
Dyu22,D638A,5
Dyu23,D643,1
Dyu24,D648,1
Dyu25,D609,1
Dyu3.,D65-D69,2
Dyu30,D688,1
Dyu31,D692,1
Dyu32,D694,1
Dyu33,D698,1
Dyu34,D699,1
Dyu4.,D70-D77,2
Dyu40,D728,1
Dyu41,D738,1
Dyu42,D748,1
Dyu43,D758,1
Dyu44,D763,1
Dyu45,D77XA,5
Dz...,D759,1
Eu...,F99,1
Eu0..,F00-F09,2
Eu00.,G309D F009A,7
Eu000,G300D F000A,7
Eu001,G301D F001A,7
Eu002,G308D F002A,7
Eu00z,G309D F009A,7
Eu01.,F01,1
Eu010,F010,1
Eu011,F011,1
Eu012,F012,1
Eu013,F013,1
Eu01y,F018,1
Eu01z,F019,1
Eu02.,F02,1
Eu020,G310D F020A,7
Eu021,A810D F021A,7
Eu022,G10XD F022A,7
Eu023,G20XD F023A,7
Eu024,B220D F024A,7
Eu025,G318D F028A,7
Eu02y,F028A,5
Eu02z,F03X,1
Eu03.,F04X,1
Eu04.,F05,1
Eu040,F050,1
Eu041,F051,1
Eu04y,F058,1
Eu04z,F059,1
Eu05.,F06,1
Eu050,F060,1
Eu051,F061,1
Eu052,F062,1
Eu053,F063,1
Eu054,F064,1
Eu055,F065,1
Eu056,F066,1
Eu057,F067,1
Eu058,F068,1
Eu05y,F068,1
Eu05z,F069,1
Eu06.,F07,1
Eu060,F070,1
Eu061,F071,1
Eu062,F072,1
Eu06y,F078,1
Eu06z,F079,1
Eu0z.,F09X,1
Eu1..,F10-F19,2
Eu10.,F10,1
Eu100,F100,1
Eu101,F101,1
Eu102,F102,1
Eu103,F103,1
Eu104,F104,1
Eu105,F105,1
Eu106,F106,1
Eu107,F107,1
Eu108,F103,1
Eu10y,F108,1
Eu10z,F109,1
Eu11.,F11,1
Eu110,F110,1
Eu111,F111,1
Eu112,F112,1
Eu113,F113,1
Eu114,F114,1
Eu115,F115,1
Eu116,F116,1
Eu117,F117,1
Eu11y,F118,1
Eu11z,F119,1
Eu12.,F12,1
Eu120,F120,1
Eu121,F121,1
Eu122,F122,1
Eu123,F123,1
Eu124,F124,1
Eu125,F125,1
Eu126,F126,1
Eu127,F127,1
Eu12y,F128,1
Eu12z,F129,1
Eu13.,F13,1
Eu130,F130,1
Eu131,F131,1
Eu132,F132,1
Eu133,F133,1
Eu134,F134,1
Eu135,F135,1
Eu136,F136,1
Eu137,F137,1
Eu13y,F138,1
Eu13z,F139,1
Eu14.,F14,1
Eu140,F140,1
Eu141,F141,1
Eu142,F142,1
Eu143,F143,1
Eu144,F144,1
Eu145,F145,1
Eu146,F146,1
Eu147,F147,1
Eu14y,F148,1
Eu14z,F149,1
Eu15.,F15,1
Eu150,F150,1
Eu151,F151,1
Eu152,F152,1
Eu153,F153,1
Eu154,F154,1
Eu155,F155,1
Eu156,F156,1
Eu157,F157,1
Eu15y,F158,1
Eu15z,F159,1
Eu16.,F16,1
Eu160,F160,1
Eu161,F161,1
Eu162,F162,1
Eu163,F163,1
Eu164,F164,1
Eu165,F165,1
Eu166,F166,1
Eu167,F167,1
Eu16y,F168,1
Eu16z,F169,1
Eu17.,F17,1
Eu170,F170,1
Eu171,F171,1
Eu172,F172,1
Eu173,F173,1
Eu174,F174,1
Eu175,F175,1
Eu176,F176,1
Eu177,F177,1
Eu17y,F178,1
Eu17z,F179,1
Eu18.,F18,1
Eu180,F180,1
Eu181,F181,1
Eu182,F182,1
Eu183,F183,1
Eu184,F184,1
Eu185,F185,1
Eu186,F186,1
Eu187,F187,1
Eu18y,F188,1
Eu18z,F189,1
Eu19.,F19,1
Eu190,F190,1
Eu191,F191,1
Eu192,F192,1
Eu193,F193,1
Eu194,F194,1
Eu195,F195,1
Eu196,F196,1
Eu197,F197,1
Eu19y,F198,1
Eu19z,F199,1
Eu1A.,F18,1
Eu1A0,F140,1
Eu1A1,F141,1
Eu1A2,F142,1
Eu1A3,F143,1
Eu1A4,F144,1
Eu1A5,F145,1
Eu1A6,F146,1
Eu1A7,F147,1
Eu1Ay,F148,1
Eu1Az,F149,1
Eu2..,F20-F29,2
Eu20.,F20,1
Eu200,F200,1
Eu201,F201,1
Eu202,F202,1
Eu203,F203,1
Eu204,F204,1
Eu205,F205,1
Eu206,F206,1
Eu20y,F208,1
Eu20z,F209,1
Eu21.,F21X,1
Eu22.,F22,1
Eu220,F220,1
Eu221,F220,1
Eu222,F220,1
Eu223,F220,1
Eu22y,F228,1
Eu22z,F229,1
Eu23.,F23,1
Eu230,F230,1
Eu231,F231,1
Eu232,F232,1
Eu233,F233,1
Eu23y,F238,1
Eu23z,F239,1
Eu24.,F24X,1
Eu25.,F25,1
Eu250,F250,1
Eu251,F251,1
Eu252,F252,1
Eu25y,F258,1
Eu25z,F259,1
Eu26.,F29X,1
Eu2y.,F28X,1
Eu2z.,F29X,1
Eu3..,F30-F39,2
Eu30.,F30,1
Eu300,F300,1
Eu301,F301,1
Eu302,F302,1
Eu30y,F308,1
Eu30z,F309,1
Eu31.,F31,1
Eu310,F310,1
Eu311,F311,1
Eu312,F312,1
Eu313,F313,1
Eu314,F314,1
Eu315,F315,1
Eu316,F316,1
Eu317,F317,1
Eu318,F319,1
Eu319,F318,1
Eu31y,F318,1
Eu31z,F319,1
Eu32.,F32,1
Eu320,F320,1
Eu321,F321,1
Eu322,F322,1
Eu323,F323,1
Eu324,F320,1
Eu325,F322,1
Eu326,F322,1
Eu327,F322,1
Eu328,F323,1
Eu329,F323,1
Eu32A,F333,1
Eu32B,F328,1
Eu32y,F328,1
Eu32z,F329,1
Eu33.,F330-F339,2
Eu330,F330,1
Eu331,F331,1
Eu332,F332,1
Eu333,F333,1
Eu334,F334,1
Eu33y,F338,1
Eu33z,F339,1
Eu34.,F34,1
Eu340,F340,1
Eu341,F341,1
Eu34y,F348,1
Eu34z,F349,1
Eu3y.,F38,1
Eu3y0,F380,1
Eu3y1,F381,1
Eu3y2,F388,1
Eu3yy,F388,1
Eu3z.,F39X,1
Eu4..,F40-F48,2
Eu40.,F40,1
Eu400,F400,1
Eu401,F401,1
Eu402,F402,1
Eu403,F402,1
Eu40y,F408,1
Eu40z,F409,1
Eu41.,F41,1
Eu410,F410,1
Eu411,F411,1
Eu412,F412,1
Eu413,F413,1
Eu41y,F418,1
Eu41z,F419,1
Eu42.,F42,1
Eu420,F420,1
Eu421,F421,1
Eu422,F422,1
Eu42y,F428,1
Eu42z,F429,1
Eu43.,F43,1
Eu430,F430,1
Eu431,F431,1
Eu432,F432,1
Eu433,F431,1
Eu434,F431,1
Eu435,F431,1
Eu43y,F438,1
Eu43z,F439,1
Eu44.,F44,1
Eu440,F440,1
Eu441,F441,1
Eu442,F442,1
Eu443,F443,1
Eu444,F444,1
Eu445,F445,1
Eu446,F446,1
Eu447,F447,1
Eu44y,F448,1
Eu44z,F449,1
Eu45.,F45,1
Eu450,F450,1
Eu451,F451,1
Eu452,F452,1
Eu453,F453,1
Eu454,F454,1
Eu455,F458,1
Eu45y,F458,1
Eu45z,F459,1
Eu46.,F48,1
Eu460,F480,1
Eu461,F481,1
Eu46y,F488,1
Eu46z,F489,1
Eu5..,F50-F59,2
Eu50.,F50,1
Eu500,F500,1
Eu501,F501,1
Eu502,F502,1
Eu503,F503,1
Eu504,F504,1
Eu505,F505,1
Eu506,F982,1
Eu507,F982,1
Eu50y,F508,1
Eu50z,F509,1
Eu51.,F51,1
Eu510,F510,1
Eu511,F511,1
Eu512,F512,1
Eu513,F513,1
Eu514,F514,1
Eu515,F515,1
Eu51y,F518,1
Eu51z,F519,1
Eu52.,F52,1
Eu520,F520,1
Eu521,F521,1
Eu522,F522,1
Eu523,F523,1
Eu524,F524,1
Eu525,F525,1
Eu526,F526,1
Eu527,F527,1
Eu528,F527,1
Eu52y,F528,1
Eu52z,F529,1
Eu53.,F53,1
Eu530,F530,1
Eu531,F531,1
Eu53y,F538,1
Eu53z,F539,1
Eu54.,F54X,1
Eu55.,F55X,1
Eu5z.,F59X,1
Eu6..,F60-F69,2
Eu60.,F60,1
Eu600,F600,1
Eu601,F601,1
Eu602,F602,1
Eu603,F603,1
Eu604,F604,1
Eu605,F605,1
Eu606,F606,1
Eu607,F607,1
Eu608,F608,1
Eu60y,F608,1
Eu60z,F609,1
Eu61.,F61X,1
Eu62.,F62,1
Eu620,F620,1
Eu621,F621,1
Eu62y,F628,1
Eu62z,F629,1
Eu63.,F63,1
Eu630,F630,1
Eu631,F631,1
Eu632,F632,1
Eu633,F633,1
Eu63y,F638,1
Eu63z,F639,1
Eu64.,F64,1
Eu640,F640,1
Eu641,F641,1
Eu642,F642,1
Eu64y,F648,1
Eu64z,F649,1
Eu65.,F65,1
Eu650,F650,1
Eu651,F651,1
Eu652,F652,1
Eu653,F653,1
Eu654,F654,1
Eu655,F655,1
Eu656,F656,1
